# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 100000
# Na = 1000
# Fc = 100000
# kB = 614.125
#
# run	success	duration[mus]
0	1	780558	
1	1	3857131	
2	1	8710812	
3	1	15899720	
4	0	16531689	
5	0	16572648	
6	1	4129830	
7	1	2212276	
8	1	7754876	
9	1	11688456	
10	0	16508972	
11	0	16581294	
12	0	16509430	
13	1	7475589	
14	1	7795577	
15	1	3999881	
16	1	14586648	
17	1	984833	
18	1	10625999	
19	0	16542637	
20	1	4863917	
21	1	15098952	
22	1	2968195	
23	1	870840	
24	1	3584764	
25	1	6656484	
26	1	13781509	
27	1	218132	
28	0	16503165	
29	1	290410	
30	1	15464773	
31	1	106009	
32	1	9288802	
33	1	4161811	
34	1	16291694	
35	1	2605914	
36	0	16574893	
37	1	14012803	
38	0	16516407	
39	1	2390547	
40	0	16538181	
41	1	5173128	
42	1	14125698	
43	0	16543954	
44	1	14525734	
45	1	7655726	
46	1	402396	
47	0	16528445	
48	1	10812288	
49	1	1289845	
50	1	15026544	
51	0	16550432	
52	1	761211	
53	1	10326072	
54	1	12028665	
55	1	8300419	
56	1	3612447	
57	1	3314913	
58	1	3777593	
59	0	16557416	
60	1	1567932	
61	0	16559933	
62	0	16509097	
63	1	6612690	
64	1	11461231	
65	1	16097050	
66	0	16575091	
67	1	5660395	
68	1	15464122	
69	0	16506288	
70	1	3560922	
71	1	14313224	
72	0	16509010	
73	1	9433998	
74	0	16503144	
75	1	3231063	
76	1	8818892	
77	1	6834028	
78	0	16536871	
79	0	16510156	
80	0	16510896	
81	0	16506288	
82	0	16575426	
83	1	5818604	
84	1	2655280	
85	1	2990273	
86	1	1011749	
87	0	16537390	
88	1	5787362	
89	1	5828547	
90	1	5707596	
91	1	5970115	
92	1	2478634	
93	0	16531839	
94	0	16572970	
95	0	16526030	
96	1	14902536	
97	1	14427284	
98	1	10772103	
99	0	16504399	
100	1	829247	
101	1	10940028	
102	1	5340959	
103	1	3272074	
104	1	6461901	
105	1	2519530	
106	1	7636461	
107	0	16539923	
108	1	2682409	
109	1	1628445	
110	1	2346786	
111	1	4226120	
112	0	16532544	
113	1	13040023	
114	1	529980	
115	0	16524491	
116	1	11918514	
117	1	1982608	
118	1	7097195	
119	1	12186360	
120	1	110749	
121	0	16508713	
122	1	5942076	
123	1	111295	
124	1	3915122	
125	1	3898510	
126	1	16434609	
127	1	2750313	
128	1	4971441	
129	1	1332328	
130	0	16529253	
131	1	10501711	
132	0	16564849	
133	0	16545565	
134	1	14066686	
135	1	12409359	
136	1	3613413	
137	0	16528338	
138	1	5693550	
139	1	13293016	
140	1	6405363	
141	0	16497601	
142	1	4921249	
143	1	803547	
144	0	16504737	
145	1	3225137	
146	0	16514646	
147	1	3020513	
148	0	16544502	
149	1	6336267	
150	1	10431306	
151	1	12619268	
152	1	6814391	
153	0	16542128	
154	0	16569504	
155	1	9897183	
156	1	8902923	
157	1	8685800	
158	1	12695490	
159	1	12798177	
160	1	1825032	
161	1	1270084	
162	1	6992671	
163	1	7625823	
164	0	16531903	
165	1	200275	
166	0	16528230	
167	0	16522437	
168	1	12376831	
169	1	12549444	
170	1	3939125	
171	1	5566831	
172	1	16091896	
173	0	16521615	
174	1	3542601	
175	1	1982049	
176	1	2528475	
177	1	1221186	
178	1	975925	
179	1	7230767	
180	0	16559859	
181	1	8946505	
182	1	13677365	
183	1	4695651	
184	1	2960091	
185	0	16513916	
186	1	10270222	
187	1	7581834	
188	1	2278286	
189	1	5454135	
190	1	2549388	
191	0	16509814	
192	1	309518	
193	1	3580275	
194	1	1475733	
195	1	10081955	
196	1	15046351	
197	1	15072607	
198	1	4363891	
199	1	3894424	
200	1	2816416	
201	0	16484950	
202	1	2765350	
203	1	9058336	
204	0	16523676	
205	0	16486475	
206	0	16511051	
207	1	1682413	
208	0	16516108	
209	1	3234163	
210	1	3126332	
211	1	8105628	
212	1	12911625	
213	1	6762851	
214	1	9483146	
215	1	16166440	
216	1	5342005	
217	1	5420454	
218	1	14123043	
219	1	103244	
220	1	2384743	
221	1	2420877	
222	1	1618297	
223	1	4588422	
224	1	4025348	
225	0	16567750	
226	1	4482255	
227	1	10307960	
228	1	1312695	
229	1	8821790	
230	0	16559907	
231	0	16497877	
232	1	10402415	
233	1	2149862	
234	0	16496086	
235	1	15997706	
236	1	2790601	
237	1	8897158	
238	1	1899186	
239	0	16563660	
240	1	800548	
241	0	16562423	
242	1	14970750	
243	1	4224411	
244	1	1525314	
245	1	61160	
246	1	4632586	
247	1	1536886	
248	0	16513312	
249	0	16552667	
250	0	16549871	
251	0	16513605	
252	0	16521383	
253	0	16509777	
254	0	16534352	
255	0	16521049	
256	1	8263284	
257	0	16505741	
258	1	1702087	
259	0	16574061	
260	0	16523276	
261	1	9299946	
262	1	895700	
263	1	8343776	
264	0	16561382	
265	1	12185380	
266	1	991069	
267	1	11289864	
268	1	2586938	
269	1	1754590	
270	1	7688030	
271	0	16488706	
272	1	13507624	
273	0	16544185	
274	0	16518336	
275	0	16506216	
276	1	11650170	
277	0	16509440	
278	1	1074455	
279	1	2592888	
280	0	16505309	
281	1	6448339	
282	1	8571677	
283	0	16530549	
284	1	924376	
285	1	13909503	
286	1	14205879	
287	0	16549344	
288	0	16507137	
289	1	4421569	
290	1	437315	
291	0	16513291	
292	0	16498695	
293	0	16524414	
294	1	7648184	
295	1	8669201	
296	1	11979407	
297	1	725678	
298	1	294767	
299	1	3264323	
300	1	15801160	
301	0	16502143	
302	0	16510294	
303	1	1090600	
304	0	16527491	
305	0	16537381	
306	1	9443409	
307	0	16581104	
308	0	16585689	
309	0	16518466	
310	0	16531632	
311	0	16540795	
312	0	16523249	
313	1	11577118	
314	0	16534368	
315	1	1739357	
316	1	12366063	
317	1	879432	
318	1	287652	
319	0	16514796	
320	0	16554608	
321	1	6997456	
322	1	5870782	
323	1	12424736	
324	1	6672083	
325	0	16527091	
326	0	16555873	
327	1	12200833	
328	0	16491070	
329	0	16523109	
330	1	16012914	
331	1	12426002	
332	1	9100494	
333	1	4457580	
334	1	5176284	
335	1	15057193	
336	1	1969707	
337	0	16488350	
338	0	16522472	
339	0	16542143	
340	1	8704977	
341	0	16518380	
342	1	14052771	
343	1	4243861	
344	1	9339497	
345	1	5212513	
346	0	16525359	
347	1	2226764	
348	1	1139345	
349	1	153298	
350	1	1510930	
351	0	16811444	
352	0	16561464	
353	1	5427155	
354	0	16509474	
355	1	5705329	
356	0	16539392	
357	0	16521651	
358	1	13526763	
359	0	16509195	
360	1	2242396	
361	1	16312801	
362	0	16510129	
363	1	1882268	
364	0	16544109	
365	0	16523365	
366	1	9220154	
367	1	1644294	
368	1	3652106	
369	0	16493597	
370	0	16562198	
371	0	16535763	
372	1	13729308	
373	1	2355791	
374	1	8401148	
375	1	7771368	
376	1	4094028	
377	1	3545185	
378	1	1482553	
379	1	1281345	
380	0	16532802	
381	0	16497891	
382	1	13716984	
383	0	16553796	
384	0	16502974	
385	1	6343152	
386	0	16519198	
387	0	16516007	
388	1	272051	
389	1	13013149	
390	1	10234583	
391	0	16502063	
392	0	16531725	
393	1	9156575	
394	1	3453731	
395	1	9680390	
396	1	3293434	
397	1	10922157	
398	1	3272099	
399	1	15902811	
400	0	16555782	
401	1	5848084	
402	1	15436135	
403	1	9384388	
404	1	8100909	
405	1	5140463	
406	0	16514489	
407	0	16509461	
408	1	4980492	
409	1	15471793	
410	1	8389104	
411	0	16498578	
412	0	16552506	
413	0	16486734	
414	1	2510830	
415	0	16501485	
416	0	16492847	
417	1	6117004	
418	1	4896357	
419	1	6718521	
420	1	6883014	
421	1	6217931	
422	1	9666739	
423	1	218946	
424	1	14640565	
425	1	7331085	
426	1	4215092	
427	1	9744146	
428	0	16519549	
429	0	16499254	
430	1	9782113	
431	0	16505801	
432	0	16508849	
433	0	16503523	
434	1	1034019	
435	0	16517896	
436	0	16494939	
437	1	11619052	
438	0	16498622	
439	0	16522643	
440	1	14272843	
441	1	12538052	
442	0	16524604	
443	0	16511632	
444	1	13587185	
445	1	1616177	
446	1	3110606	
447	0	16529495	
448	1	13536495	
449	1	8344011	
450	1	1752927	
451	0	16511311	
452	1	2571710	
453	1	6493461	
454	1	2857404	
455	1	6628600	
456	1	2261588	
457	0	16496952	
458	1	596168	
459	1	1160677	
460	0	16491775	
461	0	16500156	
462	1	9279839	
463	1	324877	
464	0	16488693	
465	0	16489943	
466	1	9715468	
467	1	8645300	
468	0	16529861	
469	0	16512487	
470	1	2915817	
471	1	3291932	
472	0	16504318	
473	1	3824521	
474	1	7831119	
475	1	4789198	
476	1	16027851	
477	1	1010545	
478	0	16530109	
479	0	16497966	
480	1	2279489	
481	1	6264444	
482	0	16509775	
483	1	13904362	
484	1	940373	
485	0	16575496	
486	1	6564486	
487	1	507902	
488	1	186535	
489	1	15295835	
490	1	1160363	
491	0	16542470	
492	1	3398132	
493	0	16525578	
494	1	15104205	
495	0	16516495	
496	1	9955723	
497	0	16496258	
498	1	4196598	
499	0	16497570	
500	1	12166804	
501	1	14731625	
502	1	7433296	
503	1	3402430	
504	1	8538175	
505	0	16484089	
506	1	11483039	
507	1	2952151	
508	0	16493362	
509	0	16514378	
510	1	9146941	
511	0	16486012	
512	1	9021232	
513	1	4298640	
514	1	3938292	
515	0	16506194	
516	0	16534953	
517	1	6886396	
518	0	16511232	
519	0	16534129	
520	1	8075057	
521	1	1872331	
522	1	5346006	
523	0	16561677	
524	1	15072367	
525	1	7509317	
526	1	799365	
527	1	5012867	
528	0	16509553	
529	1	2715339	
530	1	4872527	
531	0	16535206	
532	1	13968752	
