# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 100000
# Na = 1000
# Fc = 100000
# kB = 729
#
# run	success	duration[mus]
0	1	5233392	
1	1	12570081	
2	1	2953654	
3	0	16559355	
4	1	93484	
5	1	15491453	
6	1	5759288	
7	1	14899912	
8	1	11387194	
9	1	6360732	
10	0	16588055	
11	1	12514608	
12	1	10685742	
13	1	14934770	
14	1	1028241	
15	1	5841846	
16	1	16462969	
17	0	16640467	
18	1	13347469	
19	1	7690698	
20	1	4107655	
21	0	16578631	
22	1	888365	
23	1	3914839	
24	1	8006821	
25	0	16549937	
26	1	13603613	
27	0	16581230	
28	0	16647991	
29	0	16620496	
30	0	16595130	
31	1	1323635	
32	1	756472	
33	0	16624860	
34	0	16604579	
35	0	16581916	
36	0	16559881	
37	1	12050011	
38	0	16623604	
39	0	16596460	
40	1	2311304	
41	1	2055048	
42	1	10880429	
43	0	16572926	
44	1	6211360	
45	1	3400161	
46	1	8605236	
47	1	2441863	
48	0	16657878	
49	1	2653049	
50	0	16609086	
51	1	5767628	
52	0	16575729	
53	0	16556249	
54	1	1274471	
55	0	16639592	
56	1	10171707	
57	1	1598643	
58	0	16585227	
59	0	16602170	
60	1	8466819	
61	1	5211410	
62	0	16594096	
63	0	16618815	
64	1	10068018	
65	1	928580	
66	1	14928817	
67	0	16627111	
68	0	16567023	
69	1	9761815	
70	1	10624968	
71	1	6798799	
72	0	16548373	
73	1	14187682	
74	1	9740263	
75	1	2944016	
76	1	6311523	
77	1	7654313	
78	1	4466002	
79	0	16582521	
80	1	8223850	
81	0	16669295	
82	1	14767532	
83	1	3902641	
84	1	9006284	
85	0	16594363	
86	1	2526320	
87	0	16579129	
88	1	10905730	
89	0	16601168	
90	1	5551186	
91	0	16562234	
92	1	7429391	
93	1	7009898	
94	0	16621731	
95	1	14153858	
96	1	13787388	
97	1	10803992	
98	1	6266367	
99	0	16563968	
100	1	8016008	
101	1	5828173	
102	1	11662294	
103	1	8097157	
104	0	16620724	
105	1	4818158	
106	1	11485942	
107	0	16585859	
108	1	12425902	
109	1	15754908	
110	0	16558619	
111	1	3771682	
112	0	16616499	
113	1	11136174	
114	1	10572276	
115	1	1801936	
116	1	4235682	
117	1	3155121	
118	0	16603017	
119	1	15799619	
120	0	16585450	
121	1	5202510	
122	1	5428961	
123	0	16559049	
124	1	14594161	
125	1	901880	
126	1	2637410	
127	0	16607360	
128	0	16564830	
129	1	5424362	
130	0	16557778	
131	1	970932	
132	0	16560913	
133	0	16585021	
134	1	15782911	
135	1	11327388	
136	1	5309608	
137	0	16561219	
138	0	16572744	
139	1	4578619	
140	0	16560914	
141	1	7125288	
142	0	16593400	
143	1	1513741	
144	0	16563639	
145	0	16647089	
146	1	7011881	
147	1	3219339	
148	0	16562427	
149	1	2597702	
150	1	15267729	
151	1	10530169	
152	0	16584246	
153	0	16581802	
154	0	16567239	
155	1	3602373	
156	1	7786701	
157	1	2638350	
158	0	16587331	
159	1	1380759	
160	1	8677242	
161	1	1813233	
162	0	16558650	
163	1	5435224	
164	0	16570046	
165	1	4284531	
166	0	16552980	
167	1	11385614	
168	0	16558936	
169	1	1393573	
170	0	16610536	
171	1	9492725	
172	1	11620922	
173	1	3319969	
174	0	16550687	
175	0	16598533	
176	1	1278164	
177	1	1544725	
178	1	16117180	
179	1	5049509	
180	1	212490	
181	1	6571251	
182	1	11404557	
183	1	5688162	
184	1	6019728	
185	0	16605911	
186	0	16556369	
187	0	16550233	
188	1	9712810	
189	1	718621	
190	1	11645446	
191	0	16592151	
192	0	16639114	
193	0	16610450	
194	1	6520932	
195	1	8705873	
196	0	16673445	
197	1	5305340	
198	1	2389457	
199	1	8844185	
200	0	16584553	
201	1	12406028	
202	1	11562376	
203	0	16567978	
204	0	16725955	
205	0	16565250	
206	1	14850217	
207	1	1865572	
208	1	3834487	
209	0	16586948	
210	1	10881729	
211	0	16563333	
212	1	11033051	
213	0	16554784	
214	0	16555486	
215	0	16583331	
216	0	16624116	
217	1	4111640	
218	1	3730015	
219	1	7289060	
220	1	9845579	
221	0	16605220	
222	1	3017438	
223	1	5889501	
224	0	16602698	
225	1	6093971	
226	1	10059049	
227	0	16609190	
228	1	10049194	
229	1	3884282	
230	0	16627836	
231	1	7458425	
232	0	16561506	
233	1	5846993	
234	0	16564661	
235	1	2767987	
236	1	9211871	
237	0	16602651	
238	0	16618803	
239	0	16608223	
240	0	16660885	
241	1	10242694	
242	1	10096871	
243	0	16589952	
244	1	658188	
245	1	642031	
246	1	11935162	
247	0	16550966	
248	0	16582293	
249	0	16570572	
250	0	16548781	
251	1	132767	
252	1	7170141	
253	1	9981692	
254	0	16552434	
255	1	967613	
256	1	14631403	
257	1	5408859	
258	0	16549146	
259	0	16554393	
260	1	6845033	
261	1	12827305	
262	1	10533839	
263	1	2420273	
264	0	16573569	
265	1	789932	
266	1	5459801	
267	0	16563553	
268	1	8963413	
269	1	10128200	
270	0	16597210	
271	1	3187547	
272	0	16601714	
273	0	16570716	
274	1	11258796	
275	1	2103846	
276	1	4979174	
277	1	9967610	
278	0	16576518	
279	0	16586904	
280	1	5126844	
281	1	5308661	
282	1	10503560	
283	1	1059424	
284	1	3702032	
285	1	6582150	
286	1	6382135	
287	1	9236679	
288	0	16549642	
289	1	3072471	
290	1	5317046	
291	1	3014716	
292	1	5886433	
293	0	16572211	
294	1	4173565	
295	1	14248839	
