# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 100000
# Na = 1000
# Fc = 100000
# kB = 512
#
# run	success	duration[mus]
0	1	14694128	
1	1	8049337	
2	1	2764216	
3	1	5917156	
4	1	589397	
5	0	16553289	
6	0	16557102	
7	1	8307529	
8	1	11609008	
9	1	12849100	
10	1	3086625	
11	1	6581139	
12	1	3992178	
13	1	2502768	
14	1	956220	
15	1	2988672	
16	1	777147	
17	1	5945983	
18	1	14103250	
19	1	10305695	
20	1	12051966	
21	1	12813768	
22	0	16578566	
23	1	4280525	
24	1	6844497	
25	0	16534136	
26	1	7747739	
27	0	16570702	
28	1	5842182	
29	0	16545714	
30	1	4443107	
31	1	1460090	
32	1	3198301	
33	1	10443053	
34	0	16571866	
35	0	16594596	
36	0	16532680	
37	1	10322444	
38	1	8416240	
39	1	7483918	
40	1	11395803	
41	1	3555882	
42	1	8703321	
43	0	16577527	
44	1	13753911	
45	0	16555805	
46	1	6785298	
47	1	10561269	
48	1	15777794	
49	0	16617943	
50	1	1959036	
51	1	4413188	
52	0	16551144	
53	1	3668363	
54	1	66523	
55	0	16551317	
56	1	703755	
57	1	3201063	
58	1	12200834	
59	1	4308227	
60	0	16542648	
61	1	5888424	
62	0	16595851	
63	1	5342516	
64	0	16513219	
65	0	16552145	
66	1	293148	
67	1	9119152	
68	1	13535394	
69	1	6935733	
70	1	832201	
71	1	309817	
72	0	16574566	
73	1	12941428	
74	1	8863477	
75	0	16529804	
76	0	16533849	
77	1	2327632	
78	1	11941201	
79	0	16554238	
80	1	2309410	
81	0	16590158	
82	1	5868008	
83	1	10707912	
84	1	4710809	
85	1	13740402	
86	1	6728807	
87	1	13992500	
88	0	16517038	
89	1	12737521	
90	0	16541659	
91	1	6856285	
92	1	2032790	
93	1	3371958	
94	1	322802	
95	1	2703978	
96	1	14708491	
97	1	1922781	
98	1	1420956	
99	1	8655531	
